#Select Statistics Per TCE From the Data Validation XML Files
#Mission = TESS
#Search = tess2018206190142
#Sectors = s0001-s0001
#Created Date = 2018-11-14
#
tceid,ticid,planetNumber,planetCandidateCount,starTeffKelvin,starLoggCgs,orbitalPeriodDays,orbitalPeriodDays_err,planetRadiusEarthRadii,planetRadiusEarthRadii_err,ratioPlanetRadiusToStarRadius,ratioSemiMajorAxisToStarRadius,semiMajorAxisAu,starRadiusSolarRadii,transitDepthPpm,transitDepthPpm_err,transitDurationHours,transitEpochBtjd,transitEpochBtjd_err,transitIngressTimeHours,minImpactParameter,ws_mes,ws_mesphase,expectedtransitcount,chiSquare2,mes,maxses,equilibriumTempKelvin,InsolationFlux
00055404385-01,55404385,1,2,6562,4.438,2.95206,5.8993e-006,89.9414,8.81149,0.437778,7.2332,0.0614197,1.88193,98573,70.7059,3.4376,1326.8,2.41113e-005,1.7188,0.938768,554.983,1.48056,9,429.974,1219.21,533.867,1602.79,1559.64
00055404385-02,55404385,2,2,6562,4.438,2.95189,1.5829e-005,59.8314,6.26057,0.291221,5.74594,0.0614173,1.88193,35480,6437.6,3.26696,1325.32,7.28144e-005,1.63348,1,6.14199,2.15556,10,49256.5,556.248,261.765,1602.82,1559.76
00055497281-01,55497281,1,1,6135,4.438,14.9056,-1,61.5215,-1,0.351211,30.6981,0.162539,1.60456,0,0,5,1330.9,-1,1.311,0.1,458.951,0.56806,0,3539.71,8601.76,6096.8,850.561,123.692
00055524055-01,55524055,1,2,4978.42,4.55337,2.64943,1.31761e-005,34.8938,7.04172,0.403289,9.94304,0.0350806,0.792556,161348,450.59,2.55269,1325.39,7.77692e-005,1.27634,0.641477,160.634,1.325,11,8926.26,469.292,187.7,1044.16,280.919
00055524055-02,55524055,2,2,4978.42,4.55337,2.64939,3.92443e-005,27.8517,9.0724,0.321898,7.64748,0.0350803,0.792556,49618.5,319.173,2.43296,1326.71,0.000217387,1.21648,0.958978,3.11445,1.76081,11,392.674,156.906,56.4777,1044.16,280.924
00055652785-01,55652785,1,2,6369.82,4.29441,1.69415,1.12769e-005,42.0138,10.351,0.30798,3.28474,0.0289138,1.24959,95634.9,238.927,4.57835,1325.89,0.000100985,2.1313,0.68757,137.591,0.84861,17,426.253,237.435,70.6932,1847.78,2755
00055652785-02,55652785,2,2,6369.82,4.29441,1.69419,3.045e-005,25.7926,6.35506,0.189071,2.7283,0.0289142,1.24959,35194.1,237.681,4.57437,1326.74,0.000230164,1.65874,0.770198,2.53991,-0.37917,16,23.5157,107.941,38.0053,1847.77,2754.92
00055652896-01,55652896,1,1,5025.77,4.66348,11.1781,0.00303521,8.01761,1.87954,0.102686,13.0951,0.0930784,0.715208,10848,335.592,5.50093,1331.28,0.00220434,0.9681,0.712325,3.03922,6.125,2,1381.99,47.8316,59.6707,614.733,33.7494
00055659311-01,55659311,1,1,6351,4.24519,14.3385,0.000181975,91.1344,91.4831,0.595223,13.5434,0.124878,1.40249,202696,166.153,10.8848,1333.25,0.00011234,5.44242,0.864191,57.5801,1.15,2,307.816,2184.56,1552.61,939.162,183.858
00055848818-01,55848818,1,2,5803.13,4.24587,0.317395,3.63597e-005,4.52938,1.53706,0.0407902,1.14609,0.00795119,1.01714,1315.44,94.0075,1.76276,1325.45,0.00171136,0.618779,0.949227,9.86825,0.15833,88,36.5318,8.72022,2.73378,2896.2,16627.8
00055848818-02,55848818,2,2,5803.13,4.24587,0.317312,2.75239e-005,2.78066,2.07916,0.0250418,2.34683,0.00794981,1.01714,645.413,64.9901,0.813338,1325.3,0.00101662,0.0408205,0.713276,0,0.15867,88,141.071,12.2856,4.2527,2896.45,16633.6
00061708463-01,61708463,1,2,4189,4.58822,12.9892,0.00407552,3.67386,0.441013,0.0493925,9.68059,0.0940137,0.681333,2998.74,270.935,10.7779,1328.33,0.00287518,0.509022,0.0016525,6.83544,7.6375,2,0.09622,20.0656,14.7946,497.607,14.49
00061708463-02,61708463,2,2,4189,4.58822,14.5813,0.00393198,3.1293,0.511275,0.0420712,28.2551,0.101546,0.681333,1760.86,217.685,2.80576,1336.13,0.00265496,0.25681,0.761502,3.01605,-3.16111,2,0.00164,12.3623,9.9969,478.795,12.4199
00061979895-01,61979895,1,1,5252.1,3.74,20.404,0.0108624,3.68918,0.719748,0.0309543,20.9048,0.0907201,1.09171,893.187,132.325,4.40392,1328.75,0.00623423,0.434462,0.845398,3.05551,1.00417,2,0.41117,7.183,7.10116,803.946,98.7253
00062483237-01,62483237,1,1,4356,4.53491,11.0579,0.00263332,2.70753,1.76639,0.0335868,39.7034,0.0855281,0.738419,1373.93,118.89,2.13058,1334.9,0.00183493,0.0739637,0.256577,3.92873,3.27778,2,1.70658,12.3768,8.93296,564.777,24.0452
00062762261-01,62762261,1,2,5011,4.49259,19.1595,0.00018545,35.3808,35.3808,0.378234,18.7753,0.13189,0.85685,152054,211.46,9.76572,1332.17,0.000132825,3.98935,0.578014,41.0265,-0.63056,2,381.32,1049.35,765.629,563.59,23.8437
00062762261-02,62762261,2,2,5011,4.49259,15.1626,0.0202943,12.3511,16.6204,0.132038,3.11694,0.112842,0.85685,6299.75,570172,20.9319,1326.77,0.0143164,10.466,1,3.28239,6.40278,2,41.6496,16.4505,21.7409,609.302,32.5726
00063280198-01,63280198,1,5,6724.79,4.438,2.04824,4.6361e-005,26.6233,6.08863,0.101318,3.67841,0.0567187,2.40699,4058.63,46.5687,2.05855,1326.11,0.00030196,1.02928,0.998612,10.1512,1.02639,14,166.322,64.443,25.623,1933.06,3299.9
00063280198-02,63280198,2,5,6724.79,4.438,18.053,0.0033692,8.00577,4.01295,0.0304668,128.144,0.242013,2.40699,929.51,161.939,0.740755,1330.37,0.00206559,0.0511792,0.766917,4.98871,-4.09305,2,5.90217,18.1296,17.9055,935.812,181.249
00063280198-03,63280198,3,5,6724.79,4.438,2.04783,0.00018294,4.93553,3.37439,0.0187827,12.1188,0.056711,2.40699,399.953,39.1015,1.31038,1327.14,0.00121217,0.0244522,0.0999604,5.59427,0.86829,13,4.4295,8.38175,3.77437,1933.19,3300.79
00063280198-04,63280198,4,5,6724.79,4.438,6.1392,0.000826337,5.54101,4.71707,0.0210869,34.3238,0.117909,2.40699,494.179,80.8467,1.2995,1328.02,0.00295093,0.031057,0.372126,4.78813,-0.76667,5,1.67944,8.22585,6.15294,1340.71,763.59
00063280198-05,63280198,5,5,6724.79,4.438,17.7671,0.0028206,7.14704,4.57303,0.0271988,120.691,0.23945,2.40699,792.416,118.764,0.954849,1327.91,0.00139662,0.0375013,0.578177,5.83834,1.82917,2,10.5035,9.01391,9.69615,940.806,185.149
00070440470-01,70440470,1,1,5751,4.35036,3.03524,0.00020878,14.9518,14.9553,0.122027,8.13084,0.0414472,1.12237,16563.3,352.265,2.88879,1326.73,0.000964546,0.404037,0.491802,2.62485,0.46111,9,12.0746,36.6247,14.6048,1320.55,718.695
00070442570-01,70442570,1,2,8840,3.63296,11.5269,0.000126478,145.624,18.8822,0.353878,10.1674,0.130457,3.76944,137256,125.637,11.5873,1332.15,9.06565e-005,3.18175,0.233046,265.43,3.5625,2,25353.7,1282.73,1009.59,2096.76,4567.87
00070442570-02,70442570,2,2,8840,3.63296,11.5272,0.000384121,84.5086,10.9589,0.205363,9.75815,0.13046,3.76944,44241.4,162.433,9.48366,1335.72,0.000259221,2.37204,0.597427,6.17624,-1.26944,2,0.06531,317.32,228.263,2096.74,4567.71
00079020743-01,79020743,1,1,6277.41,4.438,17.3578,0.00302137,4.04752,1.02713,0.0201299,57.9761,0.197234,1.84181,362.105,52.0629,1.10258,1330.29,0.00198251,0.105663,0.89908,5.39741,0.8625,2,0.1818,7.26138,5.45251,846.455,121.321
00079225651-01,79225651,1,1,5755,3.88804,0.892764,9.75778e-007,101.275,17.3683,0.485153,2.62592,0.0183375,1.91215,104435,43.0645,3.24251,1325.53,1.69801e-005,1.62125,0.981201,3.19772,-0.11528,32,19660.7,734.348,274.959,2593.15,10686.4
00079247714-01,79247714,1,2,6192,4.40374,0.261128,1.90603e-005,2.47806,3.0359,0.0200225,2.6976,0.00847158,1.13368,461.291,48.1518,0.773544,1325.34,0.000790079,0.0159427,0.00194375,10.7703,0.13021,107,63.7855,8.73406,3.89082,3160.72,23586.5
00079247714-02,79247714,2,2,6192,4.40374,0.260939,2.17109e-005,6.47657,8.62238,0.0523301,1.13416,0.00846749,1.13368,964.988,634.755,1.31403,1325.48,0.00112214,0.657017,0.999997,0,0.1304,107,88.9262,12.3113,4.08467,3161.48,23609.3
00079403459-01,79403459,1,2,3766,4.75169,0.435326,3.48329e-006,30.5553,10.7037,0.533119,2.4788,0.00931182,0.525,151231,1826.92,1.88044,1325.35,9.89062e-005,0.940221,0.907083,74.0077,0.21771,65,2713.81,121.328,39.7353,1247.77,572.874
00079403459-02,79403459,2,2,3766,4.75169,0.435357,2.80544e-006,26.4554,9.63557,0.461586,2.2882,0.00931226,0.525,88546.4,147729,1.81068,1325.57,9.12901e-005,0.905338,1,0,0.21766,64,83.3129,17.3429,4.23554,1247.74,572.82
00079403675-01,79403675,1,1,5541,4.41,14.4856,0.00164541,6.34202,0.610932,0.0608481,15.4123,0.110416,0.954725,4099.23,279.954,6.5848,1335.25,0.0010561,0.518809,0.535117,8.25965,6.76389,2,50.9434,23.2148,23.87,718.957,63.1442
00080081010-01,80081010,1,1,2987,4.438,8.2975,0.00509298,2.70408,1.70489,0.0247695,11.1002,0.0802516,1,730.334,147.114,5.83401,1332.79,0.00451286,0.142702,0.0972582,9.97346,6.16666,3,36.7661,14.88,15.3126,465.265,11.0745
00080082449-01,80082449,1,1,5035,4.36016,24.5052,0.00413215,13.3619,26.5878,0.122163,25.2017,0.155812,1.00191,5347.42,49876.3,3.78547,1327.27,0.00293137,1.89274,1,12.2394,0.26944,2,1783.97,46.7249,63.384,563.386,23.8091
00080085234-01,80085234,1,1,2968,4.438,17.2914,0.00390999,2.39659,2.67927,0.0219529,62.252,0.130931,1,504.796,75.073,1.59655,1330.26,0.00262656,0.0645351,0.691657,6.99594,1.4125,2,29.015,12.7378,14.0802,361.939,4.05566
00008195886-01,8195886,1,1,5704,4.34502,17.7034,0.00348129,4.3894,1.81236,0.035818,39.9898,0.133762,1.12254,1504.41,203.629,3.49717,1330.22,0.00239364,0.121408,0.0622108,6.35386,1.06805,2,7.52727,8.53344,8.58806,729.131,66.7948
00088246378-01,88246378,1,1,3101,4.438,17.8792,0.00553516,12.6166,1.0221,0.115568,20.5173,0.133881,1,15906.3,2228.08,7.42794,1329.86,0.00409909,0.770569,0.0274284,4.78711,4.92917,2,0.22029,14.2899,10.1338,373.967,4.62227
00088273145-01,88273145,1,1,5207,4.47827,20.0898,0.00287237,3.56171,2.5886,0.0362931,75.2443,0.139011,0.898943,1574.5,208.987,2.09394,1330.44,0.00191372,0.0747886,0.141681,2.19508,1.23194,2,17.9659,13.6032,13.1,584.279,27.5424
00089018905-01,89018905,1,2,5478,3.92426,1.57167,-1,67.2424,-1,0.347992,6.50378,0.0261094,1.76999,224917,0,2.5,1325.54,-1,0.654235,0.1,1.99844,0.70417,0,109685,1596.04,544.985,1990.22,3707.87
00089018905-02,89018905,2,2,5478,3.92426,1.57461,0.000186701,50.9068,34.6954,0.263453,1.23615,0.0261419,1.76999,43558.9,6924.22,18.8953,1325.47,0.00139723,9.44763,0.905125,2.20288,1.14444,18,31.461,74.4283,39.1913,1988.98,3698.66
00089020549-01,89020549,1,1,5673,4.55383,2.10925,0.00024899,3.29479,1.85411,0.0343256,8.17695,0.032304,0.87924,1385,91.8028,2.04301,1326.9,0.00176075,0.0681796,0.0274394,2.62264,0.30556,13,13.6919,15.5579,6.24414,1305.96,687.451
00089258104-01,89258104,1,1,6254,4.40162,12.9696,0.00564931,3.58778,1.51411,0.0285791,29.1348,0.115371,1.14994,915.12,109.008,3.2362,1335.5,0.00275608,0.10567,0.391023,4.61784,7.35,2,0.11134,7.19511,6.8219,871.242,136.168
00089259663-01,89259663,1,1,6819.11,4.438,10.8417,0.0109592,5.29587,0.719332,0.0327981,4.83364,0.124512,1.47906,861.028,113.716,6.60223,1332.36,0.00787956,2.38029,0.96145,3.55284,1.76389,2,4.7668,8.08487,9.02053,1037.07,273.369
00089261114-01,89261114,1,1,5598,4.44718,13.5462,0.00579967,6.95848,1.27102,0.0647242,15.6191,0.110915,0.984794,3369.15,403.358,3.40876,1328.98,0.00407338,1.4754,0.932727,9.96035,0.26806,2,218.353,21.0823,26.468,736.042,69.3636
00089304957-01,89304957,1,1,5762,4.02675,17.6218,0.00533669,4.41372,1.99664,0.0247824,26.07,0.134012,1.63139,715.347,88.4491,5.2377,1325.77,0.0036856,0.129493,0.147997,3.75841,0.78889,2,6.49681,8.07356,7.54389,887.099,146.356
00089358641-01,89358641,1,1,5844,4.438,0.586921,9.09738e-006,28.4995,0.298372,0.261056,2.82327,0.0137259,1,66778.7,1227.77,1.7204,1325.32,0.000229192,0.8602,0.741864,12.0077,0.13472,48,64.9794,89.5226,18.5492,2201.06,5546.85
00089428764-01,89428764,1,4,6746,4.16873,17.3553,0.0158623,38.6778,208.301,0.216382,22.3208,0.14829,1.63734,30508.1,19569.8,4.75428,1335.37,0.0116113,2.37714,0.916688,5.0127,-0.49583,2,0.00978,12.0828,9.36798,989.126,226.218
00089428764-02,89428764,2,4,6746,4.16873,17.2792,-1,5.33646,-1,0.0298547,22.5582,0.147856,1.63734,1009.85,-1,6,1334.92,-1,0.175753,0.1,2.77262,8.75833,2,17.726,12.6337,12.999,990.576,227.548
00089428764-03,89428764,3,4,6746,4.16873,0.377659,1.87004e-005,53.754,18.6082,0.300725,1.51646,0.0115582,1.63734,77452.7,4583.54,2.66416,1325.49,0.000612844,1.33208,0.79291,4.98707,0.25999,74,109.597,12.9269,10.3658,3542.93,37236.6
00089428764-04,89428764,4,4,6746,4.16873,0.376924,2.06215e-005,23.9578,8.27889,0.134031,3.89489,0.0115432,1.63734,20331.5,959.121,0.850707,1325.32,0.000504742,0.102552,0.000462111,0,0.18867,74,566.335,29.5054,10.9777,3545.23,37333.5
00091369561-01,91369561,1,2,7028,3.68,3.98889,-1,11.9403,-1,0.0642331,4.34982,0.0392487,1.70276,493687,0,7.5,1328.37,-1,0.464732,0.1,3.15673,1.93333,0,4.0503,86.0433,36.3865,2042.62,4114.07
00091369561-02,91369561,2,2,7028,3.68,3.98367,0.000911886,76.8764,91.7768,0.413559,2.85149,0.0392145,1.70276,72990,7776.91,11.6709,1326.39,0.00330728,5.83544,0.999896,2.54894,0.73889,7,9.64841,10.9939,5.27107,2043.51,4121.26
00091448148-01,91448148,1,2,6590,3.68177,0.49319,-1,19.1734,-1,0.0627199,4.03467,0.0135899,2.80022,362051,0,1,1325.7,-1,0.060765,0.1,29.2425,0.12236,0,1605.33,183.005,35.2993,4174.12,71743.4
00091448148-02,91448148,2,2,6590,3.68177,10.8875,-1,6.991,-1,0.0228689,9.42657,0.106945,2.80022,593.925,-1,9,1329.89,-1,0.203949,0.1,6.04069,4.96666,3,0.03872,11.5707,14.0788,1487.97,1158.5
00091478103-01,91478103,1,2,4490,3.18461,19.2986,0.00342132,18.8158,3.70879,0.0462907,31.6139,0.129319,3.72329,2024.18,239.335,3.08583,1331.97,0.00217071,0.371179,0.810694,5.91873,0.31667,2,1.474,14.3743,13.1221,1063.09,301.861
00091478103-02,91478103,2,2,4490,3.18461,13.1213,0.00275513,51.1924,49.421,0.125944,9.94613,0.099991,3.72329,5523.58,2577.82,5.24404,1338.45,0.0021601,2.62202,0.999991,5.68477,-2.95694,3,24.5159,14.0343,10.6288,1208.99,504.901
00092254667-01,92254667,1,2,4222,4.58395,11.9608,0.00482055,8.74816,0.954342,0.116599,16.7687,0.0892053,0.687257,13316.2,841.346,4.40811,1330.76,0.00334815,1.02721,0.77088,19.7554,0.73333,2,1012.18,36.0688,49.3299,517.1,16.8973
00092254667-02,92254667,2,2,4222,4.58395,10.4919,0.00568185,8.34474,1.15275,0.111222,13.3444,0.0817438,0.687257,10319.9,1183.7,4.026,1332.96,0.00387807,1.87759,0.887639,14.5797,-1.15139,2,324.309,22.5875,28.805,540.185,20.1229
00092254719-01,92254719,1,2,3105,5.06503,11.3605,0.00498657,6.17302,1.4814,0.281319,23.3966,0.0549408,0.201,92421.8,12327,4.75393,1331.3,0.00321878,1.04507,0.0312683,7.03064,0.73472,2,22.4956,13.4628,14.8385,262.062,1.11465
00092254719-02,92254719,2,2,3105,5.06503,0.705265,0.000223298,6.41348,8.30881,0.292277,1.30174,0.00861385,0.201,34864.3,3265.53,7.44593,1325.72,0.00477614,3.72297,0.998752,4.10029,0.49186,40,35.9641,10.7144,3.55349,661.84,45.3453
00092254720-01,92254720,1,1,3605,4.81679,11.3433,0.00480966,4.57254,0.764518,0.0945477,11.5001,0.076827,0.443,10514.3,1151.74,8.25951,1331.23,0.00329703,0.71524,0.0146793,8.44828,1.16528,2,30.7305,14.6104,16.5204,381.981,5.0314
00092255054-01,92255054,1,1,3479,4.87346,16.958,0.00909256,4.63214,0.779933,0.112548,10.5252,0.0942147,0.377,14927.2,844.077,13.7145,1326.66,0.0064293,1.39225,0.0299341,2.3073,4.16389,2,1341.33,51.0179,69.8702,307.084,2.10161
00092313604-01,92313604,1,1,5535,4.42559,17.8383,0.00458373,5.79084,0.811673,0.0529691,16.1025,0.132536,1.00142,2511.17,207.741,4.93976,1325.96,0.00280926,0.95562,0.877045,4.54396,4.6875,2,4.30127,7.57325,7.70712,671.354,48.0095
00092348703-01,92348703,1,1,4703,4.54824,12.7158,0.00416207,3.25813,1.0906,0.0390621,23.328,0.0970224,0.764031,1869.06,191.255,4.30884,1330.65,0.00283115,0.163606,0.0984094,7.06323,0.6,2,19.1856,13.6279,16.9551,582.353,27.1811
00092349924-01,92349924,1,2,6334.65,3.895,8.79927,0.000291344,45.3183,12.647,0.189972,14.5706,0.0926348,2.18515,19352.4,252.417,3.25801,1325.67,0.000518093,1.629,0.959102,17.7838,-0.74583,4,216.012,96.2349,53.0297,1357.59,802.775
00092349924-02,92349924,2,2,6334.65,3.895,12.1402,0.00352395,34.1176,41.7405,0.143019,11.1846,0.114805,2.18515,8120.43,4896.29,4.61107,1330.37,0.00250869,2.30553,0.999997,10.483,5.48055,2,108.239,31.3617,32.9119,1219.48,522.665
00092350801-01,92350801,1,1,3380,4.92521,15.9729,0.00444454,2.27914,1.18811,0.064237,70.6395,0.0853238,0.325,4858.54,653.581,1.83696,1326.76,0.00306204,0.111078,0.0429721,3.45171,5.82777,2,0.4822,8.54748,6.64443,291.082,1.69661
00092352620-01,92352620,1,1,6153,4.18077,3.95003,8.51742e-005,18.8116,0.0916537,0.106367,7.11661,0.0553973,1.62,12925,75.5765,4.57951,1328.3,0.00030009,0.472121,0.260959,3.37791,0.62639,7,158.506,173.373,74.3136,1468.22,1098.22
00092352621-01,92352621,1,1,6040,4.27118,3.9501,0.000145718,16.3468,0.138899,0.110916,7.37943,0.0525827,1.35,14228.2,154.833,4.55978,1328.3,0.000509913,0.457861,0.0149239,3.16045,-0.63889,7,56.8923,91.2368,39.4851,1350.44,785.991
00092364545-01,92364545,1,1,5132,4.53282,10.2098,0.00197079,4.70003,1.67135,0.0516033,43.0008,0.0878321,0.834297,3145.77,238.89,1.83267,1332.83,0.00141798,0.0979041,0.291959,8.50978,0.13889,2,141.492,17.9038,21.248,697.931,56.0751
00092364863-01,92364863,1,1,5158,4.65517,10.5098,0.00113005,4.03352,6.4171,0.0507742,105.886,0.0897912,0.727677,3086.27,435.043,0.790954,1331.92,0.00145641,0.0388153,0.126723,4.14318,0.28889,3,0.04142,7.41505,5.64369,647.926,41.6508
00092441245-01,92441245,1,1,6467,4.40846,8.10617,0.0037191,3.04381,0.545868,0.0234816,5.86303,0.0866117,1.18737,553.895,72.8811,7.28495,1327.23,0.00670561,0.389682,0.762897,5.69351,-0.82639,4,147.349,17.2487,20.717,1056.57,294.523
00092442746-01,92442746,1,1,5890,4.16585,8.75263,0.00353477,3.30531,3.23733,0.0214006,18.9417,0.0850458,1.41476,527.128,72.3832,3.49503,1333.84,0.00452515,0.0781985,0.253118,2.65015,-0.37083,3,17.768,10.9184,11.8852,1060.04,298.407
00092444219-01,92444219,1,1,3340,4.9455,8.17993,0.00465772,1.93211,0.361149,0.0580269,6.49037,0.0531726,0.305,2956.82,327.623,5.51935,1326.15,0.00871751,1.30552,0.893232,2.93917,0.61111,4,101.197,17.4129,16.6235,352.975,3.66858
00092451314-01,92451314,1,1,6839,4.438,9.82346,0.00546578,4.92177,0.646709,0.0256193,9.84256,0.130908,1.75975,538.02,68.8564,2.85497,1333.58,0.00384012,0.697245,0.955551,4.267,-1.08611,3,7.30115,8.69904,8.82141,1106.44,354.185
00092451349-01,92451349,1,1,6796.98,4.438,13.5999,0.00463786,6.82098,1.55381,0.0253752,17.4283,0.203424,2.46226,693.18,82.5428,5.13858,1329.57,0.00375609,0.182411,0.556537,3.30678,-0.7875,2,9.5225,11.1019,12.5208,1043.46,280.167
00092451818-01,92451818,1,1,3394,4.9186,16.6438,0.00653587,3.43307,0.63195,0.09472,20.4028,0.0885013,0.332,10566.1,763.594,6.82397,1326.93,0.00457496,0.591172,0.023578,12.7399,-0.97222,2,379.449,23.3604,31.1341,290.067,1.67306
00092452841-01,92452841,1,1,5664.9,3.93,14.5922,0.00406182,5.44195,2.02634,0.0283659,25.8699,0.115294,1.75734,942.902,88.0229,4.41043,1329.16,0.00283247,0.122973,0.102589,12.6551,-0.59583,2,137.357,17.6573,22.7703,975.908,214.366
00092497105-01,92497105,1,1,5552,4.53309,14.4514,0.0038557,4.72063,0.691929,0.0487601,22.2552,0.115349,0.886815,1835.07,217.136,2.22257,1328.89,0.00256529,0.930403,0.948445,10.9259,-0.77778,2,180.487,20.7419,26.9818,679.284,50.3184
00092497469-01,92497469,1,1,5414,4.58355,14.2469,0.00457735,4.22729,1.07375,0.0471513,25.0663,0.11284,0.821233,2628.97,236.619,4.48863,1328.7,0.00318861,0.207888,0.168856,12.0964,-0.57917,2,243.774,22.489,29.9432,644.483,40.7725
00092501872-01,92501872,1,1,5151,4.46928,16.401,0.00475313,7.0978,7.11697,0.0722137,22.9354,0.120716,0.90033,4204.84,422.372,3.00258,1326.93,0.00321616,1.19333,0.920922,12.7627,-0.89028,2,373.832,21.8383,28.6039,620.73,35.0858
00092563111-01,92563111,1,1,5565.5,3.43,13.6898,0.0044475,4.11568,5.86074,0.0196029,53.4143,0.0799405,1.92318,435.911,62.4245,1.9085,1329.26,0.00300967,0.0402336,0.299328,3.47523,1.25417,2,5.62813,7.66904,6.74095,1204.54,497.521
00092564392-01,92564392,1,1,3529,4.85107,13.576,0.00768165,2.48624,0.469562,0.0565113,12.7932,0.0834764,0.403,3765.29,313.869,8.57459,1329.88,0.00530122,0.459554,0.00774954,9.60702,-1.11667,2,446.877,28.9988,39.1082,342.148,3.23876
00092564714-01,92564714,1,2,3322,4.95524,7.16102,0.0031978,1.34304,1.19387,0.0415619,26.5842,0.0480559,0.296,1989.47,460.264,2.02754,1329.51,0.00641675,0.0909757,0.338671,13.909,-0.57639,4,547.644,28.4286,37.047,363.801,4.13979
00092564714-02,92564714,2,2,3322,4.95524,12.4468,0.00490225,2.98877,0.539334,0.0924907,16.2994,0.0694708,0.296,9487.25,630.05,5.58928,1330.79,0.0034353,0.637513,0.52689,11.6935,-0.81111,2,485.083,26.9588,35.78,302.577,1.98092
00092565437-01,92565437,1,2,3803,4.73821,13.3125,0.00547673,4.46511,0.76377,0.0753233,19.8485,0.092172,0.543,6385.97,504.56,4.95542,1330.61,0.00381072,0.438641,0.471421,21.2391,-0.45139,2,2391.65,59.1883,81.7171,407.304,6.50422
00092565437-02,92565437,2,2,3803,4.73821,11.0593,0.00363873,9.69836,28.1261,0.163605,19.0599,0.0814537,0.543,10363.5,795.354,2.65541,1332.4,0.00252654,1.3277,0.998106,19.4616,-0.46944,2,279.355,23.3467,30.3845,433.274,8.32861
00092566327-01,92566327,1,1,5215.12,2.89282,21.1976,0.00400416,45.0068,3.10657,0.0475375,17.6817,0.193365,8.67239,1887.75,142.299,4.69508,1326.09,0.00220827,1.11811,0.913948,6.04603,1.25694,2,2.9863,9.38708,6.86555,1541.12,1333.11
00092594505-01,92594505,1,1,6302,4.438,22.8701,8.40748e-005,101.736,12.3456,0.396009,36.1544,0.279111,2.35324,79145.8,94.0776,4.95114,1328.04,5.66061e-005,2.47557,0.948745,26.0604,-0.59861,2,1126.96,999.348,749.443,807.448,100.457
00092595555-01,92595555,1,1,3359,4.93593,16.7388,0.00533996,2.78664,0.507936,0.0812922,16.2646,0.0867429,0.314,7782.2,682.911,8.50757,1326.72,0.00383776,0.640347,4.16806e-005,4.21207,7.59305,2,66.1452,18.8087,22.2161,282,1.49458
00092595563-01,92595563,1,1,3511,4.85916,12.8434,0.011748,1.86344,0.395805,0.0433228,8.0223,0.0797369,0.394,2214.18,279.705,12.7965,1330.55,0.00829067,0.534025,0.00179777,5.21524,1.30972,2,384.451,33.7464,45.5432,344.383,3.32419
00092628706-01,92628706,1,1,6552,4.06893,18.4055,-1,41.1914,-1,0.211771,56.6056,0.15112,1.78171,0,0,3,1327.2,-1,0.528899,0.1,6.80053,2.77639,0,225.119,1689.95,1299.68,992.712,229.516
00092629854-01,92629854,1,2,3462,4.88192,17.758,0.00555054,7.49868,21.7391,0.186653,22.8485,0.0962254,0.368,13453.8,7668.15,3.79764,1325.68,0.00377734,1.89882,0.999966,19.0088,0.68333,2,789.77,34.5755,46.0664,298.743,1.8824
00092629854-02,92629854,2,2,3462,4.88192,14.2961,0.00493589,5.44137,8.95064,0.135443,18.5931,0.0832733,0.368,8516.13,680.044,3.39798,1329.84,0.00329312,1.69899,0.977557,12.0371,-1.15556,2,347.587,23.0096,29.7007,321.137,2.51351
00092629871-01,92629871,1,1,3559,4.83745,13.394,0.00352259,6.26203,5.21325,0.136899,18.6986,0.0840209,0.419,10650.3,727.319,3.39762,1329.84,0.00247777,1.69881,0.952985,27.1371,0.6,2,1732.45,45.7393,61.5063,350.698,3.57482
00092629879-01,92629879,1,1,6619,4.40559,9.79641,0.00365173,5.20108,1.04686,0.0389628,8.99605,0.0999902,1.22276,1727.29,130.744,8.64593,1333.7,0.00379905,0.326842,0.0646382,2.14708,-0.94306,3,248.859,21.3697,27.8256,1021.35,257.173
00092630250-01,92630250,1,2,3236,5.0001,16.2368,0.00244575,8.62118,1.81076,0.309688,77.715,0.077723,0.255,98775.6,9440.17,1.80741,1327.33,0.00171597,0.737456,0.658131,20.8865,0.34306,2,555.707,40.3018,49.6812,258.64,1.05756
00092630250-02,92630250,2,2,3236,5.0001,15.1512,0.00866338,5.06063,1.03066,0.181787,15.6439,0.0742188,0.255,35159.1,3292.73,7.38513,1328.73,0.00611302,1.78208,0.635068,9.95636,-0.92778,2,429.458,34.1773,44.2422,264.675,1.15978
00092630380-01,92630380,1,1,3379,4.92386,10.9351,0.0167537,8.04072,1.74764,0.226626,8.18394,0.0662082,0.325,60247.3,4805.23,12.5677,1332.34,0.0118924,2.33121,0.0107798,6.44847,1.45417,2,1585.11,47.2718,65.106,330.344,2.81439
